schema_version,id,benchmark,task_type,split,input,output,reasoning,metadata
2,retail-48,tau3-retail,tool_workflow,test,data/cases/retail-48.json,"{""actions"":[{""action_id"":""48_0"",""arguments"":{""first_name"":""Daiki"",""last_name"":""Johnson"",""zip"":""80273""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""48_1"",""arguments"":{""user_id"":""daiki_johnson_9523""},""info"":null,""name"":""get_user_details""},{""action_id"":""48_2"",""arguments"":{""order_id"":""#W1436802""},""info"":null,""name"":""get_order_details""},{""action_id"":""48_3"",""arguments"":{""order_id"":""#W5282037""},""info"":null,""name"":""get_order_details""},{""action_id"":""48_4"",""arguments"":{""order_id"":""#W9502127""},""info"":null,""name"":""get_order_details""},{""action_id"":""48_5"",""arguments"":{""item_ids"":[""9534205511""],""order_id"":""#W9502127"",""payment_method_id"":""paypal_2433177""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""48""}"
2,retail-39,tau3-retail,tool_workflow,test,data/cases/retail-39.json,"{""actions"":[{""action_id"":""39_0"",""arguments"":{""first_name"":""Fatima"",""last_name"":""Taylor"",""zip"":""85033""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""39_1"",""arguments"":{""first_name"":""Fatima"",""last_name"":""Taylor"",""zip"":""32169""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""39_2"",""arguments"":{""user_id"":""fatima_taylor_3452""},""info"":null,""name"":""get_user_details""},{""action_id"":""39_3"",""arguments"":{""order_id"":""#W5285031""},""info"":null,""name"":""get_order_details""},{""action_id"":""39_4"",""arguments"":{""address1"":""157 Oak Street"",""address2"":""Suite 258"",""city"":""Phoenix"",""country"":""USA"",""state"":""AZ"",""user_id"":""fatima_taylor_3452"",""zip"":""85033""},""info"":null,""name"":""modify_user_address""}],""communicate_info"":[""46.66""],""nl_assertions"":[""Agent should tell the user the cheapest t-shirt costs $46.66.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""39""}"
2,retail-41,tau3-retail,tool_workflow,test,data/cases/retail-41.json,"{""actions"":[{""action_id"":""41_0"",""arguments"":{""first_name"":""Mei"",""last_name"":""Patel"",""zip"":""76165""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""41_1"",""arguments"":{""user_id"":""mei_patel_7272""},""info"":null,""name"":""get_user_details""},{""action_id"":""41_2"",""arguments"":{""order_id"":""#W9583042""},""info"":null,""name"":""get_order_details""},{""action_id"":""41_3"",""arguments"":{""order_id"":""#W4082615""},""info"":null,""name"":""get_order_details""},{""action_id"":""41_4"",""arguments"":{""address1"":""445 Maple Drive"",""address2"":""Suite 394"",""city"":""Fort Worth"",""country"":""USA"",""order_id"":""#W9583042"",""state"":""TX"",""zip"":""76165""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""41_5"",""arguments"":{""address1"":""445 Maple Drive"",""address2"":""Suite 394"",""city"":""Fort Worth"",""country"":""USA"",""order_id"":""#W4082615"",""state"":""TX"",""zip"":""76165""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""41_6"",""arguments"":{""address1"":""445 Maple Drive"",""address2"":""Suite 394"",""city"":""Fort Worth"",""country"":""USA"",""state"":""TX"",""user_id"":""mei_patel_7272"",""zip"":""76165""},""info"":null,""name"":""modify_user_address""},{""action_id"":""41_7"",""arguments"":{""product_id"":""1808611083""},""info"":null,""name"":""get_product_details""},{""action_id"":""41_8"",""arguments"":{""order_id"":""#W4082615""},""info"":null,""name"":""get_order_details""},{""action_id"":""41_9"",""arguments"":{""item_ids"":[""9779102705""],""new_item_ids"":[""1096508426""],""order_id"":""#W4082615"",""payment_method_id"":""paypal_4768213""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""41""}"
2,retail-16,tau3-retail,tool_workflow,test,data/cases/retail-16.json,"{""actions"":[{""action_id"":""16_0"",""arguments"":{""first_name"":""Fatima"",""last_name"":""Johnson"",""zip"":""78712""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""16_1"",""arguments"":{""user_id"":""fatima_johnson_7581""},""info"":null,""name"":""get_user_details""},{""action_id"":""16_2"",""arguments"":{""order_id"":""#W5199551""},""info"":null,""name"":""get_order_details""},{""action_id"":""16_3"",""arguments"":{""order_id"":""#W8665881""},""info"":null,""name"":""get_order_details""},{""action_id"":""16_4"",""arguments"":{""order_id"":""#W9389413""},""info"":null,""name"":""get_order_details""},{""action_id"":""16_5"",""arguments"":{""expression"":""3131.1 + 4777.75 + 367.38""},""info"":null,""name"":""calculate""},{""action_id"":""16_6"",""arguments"":{""order_id"":""#W5199551"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""16_7"",""arguments"":{""order_id"":""#W8665881"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""16_8"",""arguments"":{""item_ids"":[""2554056026""],""order_id"":""#W9389413"",""payment_method_id"":""paypal_5364164""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[""8276.23""],""nl_assertions"":[""Agent should tell the user the total refund amount is $8,276.23.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""16""}"
2,retail-88,tau3-retail,tool_workflow,test,data/cases/retail-88.json,"{""actions"":[{""action_id"":""88_0"",""arguments"":{""order_id"":""#W8835847"",""reason"":""ordered by mistake""},""info"":null,""name"":""cancel_pending_order""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""88""}"
2,retail-38,tau3-retail,tool_workflow,test,data/cases/retail-38.json,"{""actions"":[{""action_id"":""38_0"",""arguments"":{""email"":""daikisanchez1479@example.com""},""info"":null,""name"":""find_user_id_by_email""},{""action_id"":""38_1"",""arguments"":{""first_name"":""Daiki"",""last_name"":""Sanchez"",""zip"":""46236""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""38_9"",""arguments"":{""expression"":""466.75 + 288.82 + 135.24 + 193.38 + 46.66""},""info"":null,""name"":""calculate""},{""action_id"":""38_10"",""arguments"":{""order_id"":""#W9348897"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""}],""communicate_info"":[""camera"",""481.50""],""nl_assertions"":[""Agent should tell the user the most expensive item in the order is the camera."",""Agent should tell the user the camera costs $481.50.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""38""}"
2,retail-19,tau3-retail,tool_workflow,test,data/cases/retail-19.json,"{""actions"":[{""action_id"":""19_0"",""arguments"":{""first_name"":""Mei"",""last_name"":""Davis"",""zip"":""80217""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""19_1"",""arguments"":{""user_id"":""mei_davis_8935""},""info"":null,""name"":""get_user_details""},{""action_id"":""19_2"",""arguments"":{""order_id"":""#W2890441""},""info"":null,""name"":""get_order_details""},{""action_id"":""19_3"",""arguments"":{""order_id"":""#W1267569""},""info"":null,""name"":""get_order_details""},{""action_id"":""19_4"",""arguments"":{""product_id"":""2747247837""},""info"":null,""name"":""get_product_details""},{""action_id"":""19_5"",""arguments"":{""product_id"":""4794339885""},""info"":null,""name"":""get_product_details""},{""action_id"":""19_6"",""arguments"":{""item_ids"":[""2366567022""],""order_id"":""#W2890441"",""payment_method_id"":""credit_card_1061405""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[""54.04"",""41.64""],""nl_assertions"":[""Agent should tell the user that returning the water bottle gives a refund of $54.04."",""Agent should tell the user that exchanging the pet bed and office chair saves $41.64 total.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""19""}"
2,retail-113,tau3-retail,tool_workflow,test,data/cases/retail-113.json,"{""actions"":[{""action_id"":""114_0"",""arguments"":{""order_id"":""#W5056519"",""reason"":""ordered by mistake""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""114_1"",""arguments"":{""order_id"":""#W5995614"",""reason"":""ordered by mistake""},""info"":null,""name"":""cancel_pending_order""}],""communicate_info"":[],""nl_assertions"":[""Agent should cancel all pending orders""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""113""}"
2,retail-101,tau3-retail,tool_workflow,test,data/cases/retail-101.json,"{""actions"":[{""action_id"":""102_0"",""arguments"":{""address1"":""144 Lakeview Drive"",""address2"":""Suite 925"",""city"":""New York"",""country"":""USA"",""order_id"":""#W4219264"",""state"":""NY"",""zip"":""10228""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""102_1"",""arguments"":{""item_ids"":[""8886009523""],""new_item_ids"":[""2407258246""],""order_id"":""#W4219264"",""payment_method_id"":""credit_card_1620755""},""info"":null,""name"":""modify_pending_order_items""},{""action_id"":""102_2"",""arguments"":{""item_ids"":[""3076708684""],""new_item_ids"":[""8302289002""],""order_id"":""#W6729841"",""payment_method_id"":""credit_card_1620755""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""101""}"
2,retail-63,tau3-retail,tool_workflow,test,data/cases/retail-63.json,"{""actions"":[{""action_id"":""63_0"",""arguments"":{""first_name"":""Chen"",""last_name"":""Johnson"",""zip"":""77004""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""63_1"",""arguments"":{""user_id"":""chen_johnson_4204""},""info"":null,""name"":""get_user_details""},{""action_id"":""63_2"",""arguments"":{""order_id"":""#W5797164""},""info"":null,""name"":""get_order_details""},{""action_id"":""63_3"",""arguments"":{""order_id"":""#W5061109""},""info"":null,""name"":""get_order_details""},{""action_id"":""63_4"",""arguments"":{""product_id"":""4768869376""},""info"":null,""name"":""get_product_details""},{""action_id"":""63_5"",""arguments"":{""expression"":""1319.43 - 302.67 + 271.89""},""info"":null,""name"":""calculate""},{""action_id"":""63_6"",""arguments"":{""item_ids"":[""3254583681""],""new_item_ids"":[""2635605237""],""order_id"":""#W5061109"",""payment_method_id"":""paypal_3742148""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[""302.67"",""20 hours"",""1288.65""],""nl_assertions"":[""Agent should tell the user the Bluetooth speaker costs $302.67."",""Agent should tell the user the battery life is 20 hours."",""Agent should tell the user the new order total is $1,288.65.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""63""}"
2,retail-89,tau3-retail,tool_workflow,test,data/cases/retail-89.json,"{""actions"":[{""action_id"":""89_0"",""arguments"":{""item_ids"":[""9690244451""],""order_id"":""#W4680753"",""payment_method_id"":""paypal_2417743""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[""226.11"",""tactile"",""white"",""full""],""nl_assertions"":[""Agent should tell the user the cheapest mechanical keyboard costs $226.11."",""Agent should tell the user the keyboard switch type is tactile."",""Agent should tell the user the keyboard backlight is white."",""Agent should tell the user the keyboard size is full.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""89""}"
2,retail-72,tau3-retail,tool_workflow,test,data/cases/retail-72.json,"{""actions"":[{""action_id"":""72_0"",""arguments"":{""address1"":""159 Hickory Lane"",""address2"":""Suite 995"",""city"":""Charlotte"",""country"":""USA"",""order_id"":""#W5270061"",""state"":""NC"",""zip"":""28243""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""72_1"",""arguments"":{""item_ids"":[""2492465580""],""new_item_ids"":[""5917587651""],""order_id"":""#W5270061"",""payment_method_id"":""paypal_7729105""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""72""}"
2,retail-106,tau3-retail,tool_workflow,test,data/cases/retail-106.json,"{""actions"":[{""action_id"":""107_0"",""arguments"":{""item_ids"":[""9354168549""],""new_item_ids"":[""2060066974""],""order_id"":""#W3388163"",""payment_method_id"":""paypal_5334408""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":[""Agent should process the exchange.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""106""}"
2,retail-93,tau3-retail,tool_workflow,test,data/cases/retail-93.json,"{""actions"":[{""action_id"":""93_0"",""arguments"":{""item_ids"":[""2216662955""],""new_item_ids"":[""9844888101""],""order_id"":""#W4073673"",""payment_method_id"":""credit_card_3677959""},""info"":null,""name"":""exchange_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""93""}"
2,retail-68,tau3-retail,tool_workflow,test,data/cases/retail-68.json,"{""actions"":[{""action_id"":""68_0"",""arguments"":{""first_name"":""Noah"",""last_name"":""Ito"",""zip"":""98178""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""68_1"",""arguments"":{""first_name"":""Noah"",""last_name"":""Ito"",""zip"":""98187""},""info"":null,""name"":""find_user_id_by_name_zip""},{""action_id"":""68_2"",""arguments"":{""user_id"":""noah_ito_3850""},""info"":null,""name"":""get_user_details""},{""action_id"":""68_3"",""arguments"":{""order_id"":""#W6729841""},""info"":null,""name"":""get_order_details""}],""communicate_info"":[""829.43""],""nl_assertions"":[""Agent should tell the user the order total is $829.43.""],""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""68""}"
2,retail-97,tau3-retail,tool_workflow,test,data/cases/retail-97.json,"{""actions"":[{""action_id"":""98_0"",""arguments"":{""address1"":""476 Maple Drive"",""address2"":""Suite 432"",""city"":""New York"",""country"":""USA"",""order_id"":""#W6750959"",""state"":""NY"",""zip"":""10093""},""info"":null,""name"":""modify_pending_order_address""},{""action_id"":""98_1"",""arguments"":{""item_ids"":[""3254583681""],""new_item_ids"":[""9440686670""],""order_id"":""#W6750959"",""payment_method_id"":""paypal_8080730""},""info"":null,""name"":""modify_pending_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""97""}"
2,retail-55,tau3-retail,tool_workflow,test,data/cases/retail-55.json,"{""actions"":[{""action_id"":""55_0"",""arguments"":{""email"":""silva7872@example.com""},""info"":null,""name"":""find_user_id_by_email""},{""action_id"":""55_1"",""arguments"":{""email"":""amelia.silva7872@example.com""},""info"":null,""name"":""find_user_id_by_email""},{""action_id"":""55_2"",""arguments"":{""user_id"":""amelia_silva_7726""},""info"":null,""name"":""get_user_details""},{""action_id"":""55_3"",""arguments"":{""order_id"":""#W2586676""},""info"":null,""name"":""get_order_details""},{""action_id"":""55_4"",""arguments"":{""order_id"":""#W5400801""},""info"":null,""name"":""get_order_details""},{""action_id"":""55_5"",""arguments"":{""order_id"":""#W4597054""},""info"":null,""name"":""get_order_details""},{""action_id"":""55_6"",""arguments"":{""order_id"":""#W4836353""},""info"":null,""name"":""get_order_details""},{""action_id"":""55_7"",""arguments"":{""order_id"":""#W7773202""},""info"":null,""name"":""get_order_details""},{""action_id"":""55_8"",""arguments"":{""order_id"":""#W7342738""},""info"":null,""name"":""get_order_details""},{""action_id"":""55_9"",""arguments"":{""order_id"":""#W4836353"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""55_10"",""arguments"":{""order_id"":""#W7342738"",""reason"":""no longer needed""},""info"":null,""name"":""cancel_pending_order""},{""action_id"":""55_11"",""arguments"":{""item_ids"":[""5669664287"",""4900990404"",""9862136885"",""6777246137""],""order_id"":""#W4597054"",""payment_method_id"":""gift_card_3491931""},""info"":null,""name"":""return_delivered_order_items""},{""action_id"":""55_12"",""arguments"":{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""},""info"":null,""name"":""return_delivered_order_items""}],""communicate_info"":[],""nl_assertions"":null,""reward_basis"":[""DB"",""NL_ASSERTION""]}",Official outcome-based evaluation criteria; hidden from the agent.,"{""upstream_task_id"":""55""}"
